Customer_ID,Donation_ID,DonationDate,DonationEndDate,DonationAmount,Product,Channel_Pay
5204504,12662528.3,16/11/2024,,500,General_Donation,PayPal
6864504,1250855.1,16/11/2024,,432,Membership,Bank Transfer
6952604,1250843.1,16/11/2024,,336,Membership,Bank Transfer
8167304,12662509.3,16/11/2024,16/11/2024,10,Membership,Mobile Payment
2775704,1249674.1,16/11/2024,6/12/2024,888,Membership,Cryptocurrency
987704,1250740.1,15/11/2024,31/1/2025,144,Membership,Cryptocurrency
987704,1250747.1,15/11/2024,31/1/2025,144,Membership,Credit Card
2397704,1250759.1,15/11/2024,,480,Membership,Cash Payment
5112404,12662179.3,15/11/2024,15/11/2024,10,Membership,Mobile Payment
7197704,1250771.1,15/11/2024,21/11/2024,48,Membership,Debit Card
7887704,1250776.1,15/11/2024,,336,Membership,Online Banking
7887704,1250772.1,15/11/2024,,336,Membership,Mobile Payment
7935304,12662052.3,15/11/2024,30/5/2025,48,Membership,Cryptocurrency
9987704,1250778.1,15/11/2024,23/12/2024,96,Membership,PayPal
6987704,1250751.1,15/11/2024,,480,Membership,Credit Card
587704,1250685.1,14/11/2024,22/11/2024,48,Membership,Cryptocurrency
587704,1250672.1,14/11/2024,22/11/2024,48,Membership,Online Banking
2588694,1250686.1,14/11/2024,8/6/2025,336,Membership,Mobile Payment
3777704,1250683.1,14/11/2024,19/12/2024,48,Membership,Cash Payment
5806504,1250695.1,14/11/2024,,90,General_Donation,Online Banking
9677704,1250680.1,14/11/2024,,480,Membership,Mobile Payment
9677704,1250724.1,14/11/2024,,480,Membership,Credit Card
7387704,1250674.1,14/11/2024,9/6/2025,240,Membership,PayPal
3287704,12661616.3,14/11/2024,,10,General_Donation,Debit Card
4287704,1250715.1,14/11/2024,28/3/2025,48,Membership,Credit Card
4795694,12661164.3,13/11/2024,13/11/2024,10,Membership,PayPal
4795694,12661018.3,13/11/2024,,100,Membership_TopUp,Cryptocurrency
6869894,12660825.3,12/11/2024,12/11/2024,10,Membership,Online Banking
9177704,1250653.1,12/11/2024,25/5/2025,336,Membership,PayPal
1355994,12660359.3,11/11/2024,,76,General_Donation,Cryptocurrency
3767704,1250624.1,11/11/2024,,480,Membership,Mobile Payment
3767704,1250637.1,11/11/2024,,120,General_Donation,Debit Card
4567704,1250606.1,11/11/2024,15/3/2025,192,Membership,Mobile Payment
6667704,1250562.1,11/11/2024,21/8/2025,192,Membership,PayPal
6667704,1250626.1,11/11/2024,,48,General_Donation,Mobile Payment
8351504,12660447.3,11/11/2024,11/11/2024,10,Membership,Bank Transfer
8387404,12660453.3,11/11/2024,11/11/2024,10,Membership,Debit Card
5957704,1250578.1,11/11/2024,,336,Membership,Credit Card
5267704,1250609.1,11/11/2024,22/8/2025,144,Membership,Credit Card
9467704,1250585.1,11/11/2024,,480,Membership,Bank Transfer
2767704,1250563.1,11/11/2024,14/3/2025,144,Membership,Cryptocurrency
1372894,12660007.3,10/11/2024,10/11/2024,10,Membership,Cash Payment
1557704,1250500.1,10/11/2024,16/6/2025,288,Membership,Mobile Payment
1557704,1250541.1,10/11/2024,16/6/2025,288,Membership,Debit Card
1557704,1250530.1,10/11/2024,,258,Membership,PayPal
1757704,1250544.1,10/11/2024,,432,Membership,Credit Card
2357704,1250525.1,10/11/2024,8/2/2025,48,Membership,PayPal
2357704,1250509.1,10/11/2024,8/2/2025,48,Membership,Online Banking
8357704,1250496.1,10/11/2024,25/5/2025,336,Membership,Cash Payment
3557704,1250528.1,10/11/2024,13/6/2025,48,Membership,Credit Card
747704,1250474.1,9/11/2024,21/12/2024,96,Membership,Debit Card
1482504,12659785.3,9/11/2024,9/11/2024,10,Membership,Cryptocurrency
4057704,1250437.1,9/11/2024,,480,Membership,Cash Payment
4647704,1250455.1,9/11/2024,,480,Membership,PayPal
7647704,1250459.1,9/11/2024,,432,Membership,PayPal
647704,1250473.1,9/11/2024,17/11/2024,48,Membership,Bank Transfer
47704,1250392.1,8/11/2024,5/5/2025,96,Membership,PayPal
47704,1250425.1,8/11/2024,5/5/2025,96,Membership,PayPal
47704,1250421.1,8/11/2024,5/5/2025,96,Membership,Credit Card
980604,1250387.1,8/11/2024,,90,General_Donation,Online Banking
1937704,1250394.1,8/11/2024,,480,Membership,Debit Card
1937704,1250389.1,8/11/2024,,480,Membership,PayPal
3458094,12658545.3,8/11/2024,,35,Membership_TopUp,Bank Transfer
3458094,12659296.3,8/11/2024,8/11/2024,10,Membership,Debit Card
4637194,12658648.3,8/11/2024,8/11/2024,10,Membership,Bank Transfer
8888194,12658963.3,8/11/2024,,5,Membership_TopUp,Mobile Payment
8888194,12659339.3,8/11/2024,8/11/2024,10,Membership,Mobile Payment
5247704,1250418.1,8/11/2024,25/3/2025,48,Membership,Debit Card
8937704,1250419.1,8/11/2024,,480,Membership,Bank Transfer
942094,12655453.3,7/11/2024,7/11/2024,10,Membership,Online Banking
1727704,1250368.1,7/11/2024,,96,Membership,PayPal
1837704,1250361.1,7/11/2024,7/11/2024,48,Membership,Cryptocurrency
1837704,1250343.1,7/11/2024,,70,General_Donation,PayPal
4601094,12656601.3,7/11/2024,7/11/2024,10,Membership,PayPal
5362894,12658294.3,7/11/2024,7/11/2024,10,Membership,Online Banking
5362894,12656715.3,7/11/2024,,35,Membership_TopUp,Cash Payment
5945304,12655023.3,7/11/2024,7/11/2024,10,Membership,Credit Card
6862994,12658445.3,7/11/2024,7/11/2024,10,Membership,Mobile Payment
6880094,12654485.3,7/11/2024,,50,General_Donation,Mobile Payment
7390994,12656365.3,7/11/2024,7/11/2024,10,Membership,PayPal
7537704,1250339.1,7/11/2024,24/1/2025,96,Membership,Bank Transfer
7537704,1250350.1,7/11/2024,24/1/2025,96,Membership,Cash Payment
8437704,1250378.1,7/11/2024,,480,Membership,Cryptocurrency
2227704,1250331.1,6/11/2024,21/11/2024,48,Membership,Debit Card
4439194,12652554.3,6/11/2024,6/11/2024,10,Membership,Mobile Payment
7065794,12653612.3,6/11/2024,6/11/2024,10,Membership,Cryptocurrency
9141504,12653524.3,6/11/2024,6/11/2024,10,Membership,Debit Card
9141504,12653102.3,6/11/2024,,10,Membership_TopUp,Online Banking
2085404,12652722.3,5/11/2024,,35,Membership_TopUp,PayPal
2085404,12653499.3,5/11/2024,6/11/2024,10,Membership,Bank Transfer
2917704,1250297.1,5/11/2024,,480,Membership,Credit Card
3722304,12652773.3,5/11/2024,,10,Membership_TopUp,Bank Transfer
3722304,12652942.3,5/11/2024,6/11/2024,10,Membership,Bank Transfer
5027704,1250314.1,5/11/2024,19/3/2025,48,Membership,Cash Payment
5362894,12655966.3,5/11/2024,7/11/2024,10,Membership,Online Banking
5362894,12655509.3,5/11/2024,,35,Membership_TopUp,Bank Transfer
6363504,12652931.3,5/11/2024,,70,Membership_TopUp,Cash Payment
6363504,12652745.3,5/11/2024,6/11/2024,10,Membership,Debit Card
1817704,1250307.1,5/11/2024,,480,Membership,Bank Transfer
7817704,1250308.1,5/11/2024,19/4/2025,96,Membership,Cryptocurrency
612404,12654711.3,4/11/2024,7/11/2024,10,Membership,Cash Payment
1533404,1250240.1,4/11/2024,,100,General_Donation,Mobile Payment
1534404,12652184.3,4/11/2024,4/11/2024,10,Membership,Debit Card
1534404,12652091.3,4/11/2024,,100,Membership_TopUp,Bank Transfer
1538504,1250261.1,4/11/2024,,200,General_Donation,Online Banking
1617704,1250286.1,4/11/2024,,480,Membership,Mobile Payment
1617704,1250276.1,4/11/2024,,480,Membership,Cryptocurrency
1929894,12655429.3,4/11/2024,,20,Membership_TopUp,Bank Transfer
1929894,12652217.3,4/11/2024,4/11/2024,10,Membership,Cash Payment
1929894,12653974.3,4/11/2024,7/11/2024,10,Membership,Credit Card
1929894,12652131.3,4/11/2024,,10,Membership_TopUp,Credit Card
2103994,12655519.3,4/11/2024,7/11/2024,10,Membership,Bank Transfer
2658094,12655940.3,4/11/2024,7/11/2024,10,Membership,Credit Card
2832704,1250293.1,4/11/2024,,40,General_Donation,Bank Transfer
3319404,12654929.3,4/11/2024,7/11/2024,10,Membership,Mobile Payment
3417704,1250239.1,4/11/2024,4/11/2024,48,Membership,Bank Transfer
3417704,1250252.1,4/11/2024,,90,General_Donation,Bank Transfer
4319994,12658249.3,4/11/2024,7/11/2024,10,Membership,Cash Payment
4417704,1250263.1,4/11/2024,4/11/2024,48,Membership,Mobile Payment
4417704,1250265.1,4/11/2024,,30,General_Donation,Cash Payment
4962894,12657801.3,4/11/2024,7/11/2024,10,Membership,Mobile Payment
5385404,12656464.3,4/11/2024,7/11/2024,10,Membership,Bank Transfer
5731304,12654497.3,4/11/2024,7/11/2024,10,Membership,Mobile Payment
6021604,12656707.3,4/11/2024,7/11/2024,10,Membership,PayPal
6119404,12657143.3,4/11/2024,7/11/2024,10,Membership,Mobile Payment
6955304,12656994.3,4/11/2024,7/11/2024,10,Membership,Debit Card
7326304,12657389.3,4/11/2024,7/11/2024,10,Membership,Cash Payment
7952604,1250289.1,4/11/2024,,480,Membership,Mobile Payment
8123194,12656653.3,4/11/2024,7/11/2024,10,Membership,Cryptocurrency
8455894,12658221.3,4/11/2024,7/11/2024,10,Membership,Online Banking
8455894,12656225.3,4/11/2024,,10,Membership_TopUp,Mobile Payment
8555304,12654696.3,4/11/2024,7/11/2024,10,Membership,Bank Transfer
8774194,12657867.3,4/11/2024,7/11/2024,10,Membership,Bank Transfer
9559404,12654106.3,4/11/2024,7/11/2024,10,Membership,Credit Card
5717704,1250279.1,4/11/2024,5/4/2025,288,Membership,Bank Transfer
4517704,1250244.1,4/11/2024,,480,Membership,Online Banking
4617704,1250238.1,4/11/2024,18/3/2025,48,Membership,Debit Card
7517704,1250271.1,4/11/2024,,480,Membership,Cryptocurrency
117704,1250135.1,3/11/2024,,480,Membership,Mobile Payment
117704,1250165.1,3/11/2024,,480,Membership,Mobile Payment
1133894,1250148.1,3/11/2024,,432,Membership,Credit Card
1976194,1250215.1,3/11/2024,,100,General_Donation,Online Banking
3074304,1250192.1,3/11/2024,,190,Membership,Debit Card
5117704,1250140.1,3/11/2024,2/6/2025,336,Membership,Online Banking
5655304,1250182.1,3/11/2024,,152,Membership,Mobile Payment
5707704,1250227.1,3/11/2024,,480,Membership,Cash Payment
5707704,1250138.1,3/11/2024,,120,General_Donation,PayPal
7252994,1250167.1,3/11/2024,,108,General_Donation,Online Banking
7252994,1250152.1,3/11/2024,,432,Membership,Debit Card
8235194,1250204.1,3/11/2024,18/4/2025,240,Membership,Debit Card
8235194,1250226.1,3/11/2024,,100,General_Donation,Cryptocurrency
9573304,1250210.1,3/11/2024,,30,General_Donation,Debit Card
2881704,1250100.1,2/11/2024,,480,Membership,Debit Card
6031704,1250081.1,2/11/2024,,100,General_Donation,PayPal
6495704,1250112.1,2/11/2024,,288,Membership,Cryptocurrency
7307704,1250108.1,2/11/2024,,432,Membership,Online Banking
7307704,1250106.1,2/11/2024,,108,General_Donation,Debit Card
8896704,1250062.1,2/11/2024,,480,Membership,Debit Card
8896704,1250067.1,2/11/2024,,480,Membership,Mobile Payment
9996704,1250105.1,2/11/2024,27/6/2025,288,Membership,Cash Payment
6007704,1250084.1,2/11/2024,,480,Membership,PayPal
1207704,1250102.1,2/11/2024,19/12/2024,96,Membership,Cash Payment
3207704,12651836.3,2/11/2024,,20,General_Donation,Debit Card
2007704,1250077.1,2/11/2024,24/5/2025,144,Membership,PayPal
9307704,1250103.1,2/11/2024,,432,Membership,Bank Transfer
7207704,1250111.1,2/11/2024,,480,Membership,Bank Transfer
9896704,1250110.1,2/11/2024,,480,Membership,Online Banking
1396704,1250045.1,1/11/2024,28/4/2025,288,Membership,Mobile Payment
2300604,12651674.3,1/11/2024,,20,General_Donation,Bank Transfer
2596704,1250037.1,1/11/2024,22/6/2025,144,Membership,Cash Payment
2596704,1250051.1,1/11/2024,22/6/2025,144,Membership,Credit Card
2596704,1250017.1,1/11/2024,22/6/2025,144,Membership,Bank Transfer
6596704,1250038.1,1/11/2024,21/11/2024,48,Membership,PayPal
9496704,1250039.1,1/11/2024,16/1/2025,48,Membership,Mobile Payment
9496704,1250049.1,1/11/2024,16/1/2025,48,Membership,Bank Transfer
2696704,1250033.1,1/11/2024,,432,Membership,Cryptocurrency
6696704,1250029.1,1/11/2024,17/7/2025,240,Membership,Online Banking
2569894,1250001.1,31/10/2024,28/6/2025,96,Membership,PayPal
5418404,12651593.3,31/10/2024,,100,General_Donation,Credit Card
6880094,12651645.3,31/10/2024,,52,General_Donation,Debit Card
6704,1249977.1,29/10/2024,,480,Membership,Bank Transfer
695704,1249931.1,28/10/2024,14/4/2025,48,Membership,Online Banking
695704,1249893.1,28/10/2024,14/4/2025,48,Membership,Cryptocurrency
1677194,1249925.1,28/10/2024,,20,General_Donation,Cryptocurrency
2580094,1249936.1,28/10/2024,,100,General_Donation,PayPal
2764304,1249872.1,28/10/2024,,30,General_Donation,Online Banking
6366194,1249877.1,28/10/2024,,100,General_Donation,Mobile Payment
6495704,1249909.1,28/10/2024,,336,Membership,Cash Payment
6695704,1249880.1,28/10/2024,,384,Membership,Online Banking
6695704,1249919.1,28/10/2024,,96,General_Donation,Bank Transfer
7326304,1249902.1,28/10/2024,,70,General_Donation,Bank Transfer
7516304,1249935.1,28/10/2024,,100,General_Donation,PayPal
7769194,1249886.1,28/10/2024,,30,General_Donation,Bank Transfer
7916404,1249887.1,28/10/2024,,100,General_Donation,Online Banking
7935304,1249960.1,28/10/2024,15/11/2024,48,Membership,Debit Card
8612404,1249956.1,28/10/2024,,70,General_Donation,Online Banking
9295794,1249954.1,28/10/2024,,90,General_Donation,PayPal
9934894,1249950.1,28/10/2024,,100,General_Donation,Cryptocurrency
9695704,1249970.1,28/10/2024,16/8/2025,432,Membership,Cash Payment
9395704,1249938.1,28/10/2024,,480,Membership,Bank Transfer
2850304,1249794.1,27/10/2024,,380,Membership,PayPal
3691704,1249846.1,27/10/2024,,100,General_Donation,Mobile Payment
3721094,1249783.1,27/10/2024,,80,General_Donation,Online Banking
4702704,1249863.1,27/10/2024,,100,General_Donation,Mobile Payment
5633504,1249866.1,27/10/2024,,100,General_Donation,Mobile Payment
5785704,1249868.1,27/10/2024,,576,Membership,Credit Card
7247094,1249800.1,27/10/2024,,380,Membership,Credit Card
2195704,1249850.1,27/10/2024,12/5/2025,288,Membership,Credit Card
1663704,1249706.1,26/10/2024,,100,General_Donation,Mobile Payment
1929404,1249736.1,26/10/2024,,60,General_Donation,Mobile Payment
2285704,1249753.1,26/10/2024,27/4/2025,240,Membership,Bank Transfer
5471504,12650952.3,26/10/2024,26/10/2024,10,Membership,Bank Transfer
8819404,1249724.1,26/10/2024,2/2/2025,120,Membership,Online Banking
7385704,1249725.1,26/10/2024,14/12/2024,48,Membership,Mobile Payment
8185704,1249750.1,26/10/2024,8/7/2025,144,Membership,Mobile Payment
5675704,1249694.1,25/10/2024,,480,Membership,Cash Payment
5675704,1249688.1,25/10/2024,,120,General_Donation,Bank Transfer
9851504,12650822.3,25/10/2024,25/10/2024,10,Membership,PayPal
575704,1249684.1,25/10/2024,9/6/2025,96,Membership,Cryptocurrency
9475704,1249675.1,25/10/2024,,480,Membership,Credit Card
2324704,1249638.1,24/10/2024,13/6/2025,288,Membership,Cryptocurrency
2324704,1249606.1,24/10/2024,13/6/2025,288,Membership,Credit Card
4964704,1249597.1,24/10/2024,9/11/2024,48,Membership,Cryptocurrency
4964704,1249645.1,24/10/2024,9/11/2024,48,Membership,PayPal
5748404,12650538.3,24/10/2024,26/4/2025,96,Membership,Bank Transfer
7484704,1249613.1,24/10/2024,,480,Membership,Mobile Payment
9215704,1249642.1,24/10/2024,,543,Membership,Online Banking
3024704,1249607.1,24/10/2024,6/7/2025,240,Membership,Debit Card
9683704,1249589.1,23/10/2024,18/11/2024,48,Membership,Bank Transfer
2483704,1249584.1,22/10/2024,,528,Membership,Credit Card
3483704,1249578.1,22/10/2024,,480,Membership,Debit Card
966094,1249512.1,21/10/2024,,70,General_Donation,Cryptocurrency
1280404,1249479.1,21/10/2024,23/3/2025,190,Membership,Cash Payment
2288304,1249498.1,21/10/2024,,150,General_Donation,Cryptocurrency
3264304,1249473.1,21/10/2024,,220,General_Donation,Bank Transfer
4180404,1249506.1,21/10/2024,,60,General_Donation,PayPal
4547094,1249558.1,21/10/2024,,10,General_Donation,PayPal
4983194,1249526.1,21/10/2024,,100,General_Donation,Cryptocurrency
7699194,1249557.1,21/10/2024,,380,Membership,Mobile Payment
7719194,1249511.1,21/10/2024,,110,General_Donation,Mobile Payment
8126304,1249568.1,21/10/2024,,100,General_Donation,Bank Transfer
9388304,1249519.1,21/10/2024,22/6/2025,114,Membership,Debit Card
3083704,1249553.1,21/10/2024,26/10/2024,48,Membership,Bank Transfer
9873704,1249560.1,21/10/2024,,380,Membership,Credit Card
5873704,1249507.1,21/10/2024,,528,Membership,Cash Payment
1132094,1249445.1,20/10/2024,,200,General_Donation,PayPal
2273704,1249385.1,20/10/2024,,192,Membership,Online Banking
2273704,1249438.1,20/10/2024,,192,Membership,Cryptocurrency
2273704,1249428.1,20/10/2024,,192,Membership,Mobile Payment
5573704,1249429.1,20/10/2024,,480,Membership,Cryptocurrency
5612894,1249468.1,20/10/2024,,480,Membership,Credit Card
6062894,1249416.1,20/10/2024,,200,General_Donation,Cash Payment
7430504,12650145.3,20/10/2024,,25,General_Donation,Credit Card
7573704,1249392.1,20/10/2024,,528,Membership,Cash Payment
8634194,12650198.3,20/10/2024,28/11/2024,48,Membership,Mobile Payment
8661194,1249415.1,20/10/2024,,200,General_Donation,Cash Payment
8707894,1249451.1,20/10/2024,,480,Membership,Debit Card
9073704,1249447.1,20/10/2024,17/2/2025,160,Membership,PayPal
9073704,1249425.1,20/10/2024,12/12/2024,80,Membership,PayPal
5373704,1249391.1,20/10/2024,,140,General_Donation,Online Banking
1673704,1249464.1,20/10/2024,,135,General_Donation,Mobile Payment
4373704,1249395.1,20/10/2024,,432,Membership,Cash Payment
3673704,1249450.1,20/10/2024,4/11/2024,48,Membership,Bank Transfer
3863704,1249333.1,19/10/2024,19/1/2025,192,Membership,Online Banking
2863704,1249370.1,19/10/2024,,528,Membership,Mobile Payment
971504,12649845.3,18/10/2024,18/10/2024,10,Membership,Mobile Payment
1849404,1249324.1,18/10/2024,,100,General_Donation,Online Banking
4463704,1249291.1,18/10/2024,,528,Membership,Credit Card
1163704,1249269.1,18/10/2024,,528,Membership,Debit Card
5463704,1249321.1,18/10/2024,,480,Membership,Cash Payment
163704,1249317.1,18/10/2024,19/10/2024,48,Membership,Debit Card
2992704,1249244.1,17/10/2024,,528,Membership,Online Banking
2992704,1249256.1,17/10/2024,,528,Membership,Credit Card
5704404,1249228.1,17/10/2024,,100,General_Donation,Cash Payment
8452704,1249253.1,17/10/2024,16/6/2025,144,Membership,Bank Transfer
8452704,1249262.1,17/10/2024,16/6/2025,144,Membership,Debit Card
6533704,1249234.1,17/10/2024,,192,Membership,Debit Card
5742704,1249211.1,15/10/2024,,528,Membership,Cash Payment
842704,1249199.1,15/10/2024,,528,Membership,Online Banking
932704,1249150.1,14/10/2024,,120,General_Donation,Bank Transfer
932704,1249181.1,14/10/2024,,480,Membership,Online Banking
1693994,1249177.1,14/10/2024,,120,General_Donation,Credit Card
2832704,1249178.1,14/10/2024,4/11/2024,48,Membership,Credit Card
3042704,1249163.1,14/10/2024,,96,General_Donation,Cash Payment
3042704,1249197.1,14/10/2024,,384,Membership,Mobile Payment
5932704,1249189.1,14/10/2024,,528,Membership,Debit Card
6174304,1249164.1,14/10/2024,,480,Membership,PayPal
6174304,1249182.1,14/10/2024,,120,General_Donation,Bank Transfer
7932704,1249195.1,14/10/2024,20/12/2024,96,Membership,Mobile Payment
9242704,1249192.1,14/10/2024,,144,Membership,Bank Transfer
9242704,1249187.1,14/10/2024,,144,Membership,Bank Transfer
9832704,1249148.1,14/10/2024,17/5/2025,336,Membership,Bank Transfer
6342704,1249139.1,14/10/2024,,528,Membership,Cash Payment
8442704,1249185.1,14/10/2024,17/10/2024,48,Membership,Online Banking
8242704,1249170.1,14/10/2024,,528,Membership,Online Banking
2042704,1249193.1,14/10/2024,,150,General_Donation,Cryptocurrency
2548404,1249060.1,13/10/2024,10/11/2024,38,Membership,Cryptocurrency
6232704,1249085.1,13/10/2024,,528,Membership,Mobile Payment
6232704,1249119.1,13/10/2024,,528,Membership,Cash Payment
5532704,1249086.1,13/10/2024,,528,Membership,Credit Card
8432704,1249103.1,13/10/2024,27/3/2025,96,Membership,Debit Card
605804,12648581.3,12/10/2024,,10,General_Donation,Cryptocurrency
2322704,1249031.1,12/10/2024,14/3/2025,288,Membership,Cash Payment
3612704,1249050.1,12/10/2024,,110,General_Donation,Debit Card
6422704,1249020.1,12/10/2024,3/4/2025,48,Membership,Online Banking
6422704,1249027.1,12/10/2024,3/4/2025,48,Membership,Credit Card
9622704,1249016.1,12/10/2024,,432,Membership,PayPal
2122704,1248973.1,11/10/2024,19/10/2024,48,Membership,Cryptocurrency
2122704,1248960.1,11/10/2024,19/10/2024,48,Membership,Online Banking
6712704,1248932.1,11/10/2024,,336,Membership,PayPal
6712704,1248966.1,11/10/2024,,336,Membership,Credit Card
9512704,1248963.1,11/10/2024,24/10/2024,48,Membership,Online Banking
1612704,1248924.1,11/10/2024,,528,Membership,Bank Transfer
4812704,1248949.1,11/10/2024,7/8/2025,480,Membership,Bank Transfer
2312704,1248858.1,10/10/2024,,192,Membership,Cash Payment
2312704,1248910.1,10/10/2024,,192,Membership,Debit Card
2502704,1248860.1,10/10/2024,,120,General_Donation,Online Banking
2502704,1248905.1,10/10/2024,,480,Membership,Credit Card
4012704,1248882.1,10/10/2024,2/12/2024,48,Membership,Credit Card
4012704,1248883.1,10/10/2024,2/12/2024,48,Membership,Bank Transfer
4174504,12647662.3,10/10/2024,,20,General_Donation,Debit Card
4312704,1248854.1,10/10/2024,,528,Membership,Mobile Payment
4312704,1248904.1,10/10/2024,,528,Membership,Mobile Payment
4702704,1248841.1,10/10/2024,27/10/2024,48,Membership,Online Banking
7112704,1248896.1,10/10/2024,,384,Membership,Bank Transfer
7112704,1248857.1,10/10/2024,,384,Membership,Debit Card
8702704,1248843.1,10/10/2024,22/12/2024,144,Membership,Credit Card
8702704,1248851.1,10/10/2024,22/12/2024,144,Membership,Mobile Payment
5012704,1248871.1,10/10/2024,,480,Membership,PayPal
7935304,12647584.3,9/10/2024,,10,General_Donation,Bank Transfer
135194,1248738.1,7/10/2024,9/2/2025,152,Membership,Online Banking
691704,1248751.1,7/10/2024,,384,Membership,Mobile Payment
691704,1248715.1,7/10/2024,,384,Membership,PayPal
991704,1248733.1,7/10/2024,,528,Membership,Online Banking
3691704,1248792.1,7/10/2024,27/10/2024,48,Membership,Cash Payment
4991704,1248732.1,7/10/2024,,12,General_Donation,Bank Transfer
4991704,1248767.1,7/10/2024,7/10/2024,48,Membership,Cash Payment
6825194,1248781.1,7/10/2024,,60,General_Donation,Cryptocurrency
7307604,1248784.1,7/10/2024,,80,General_Donation,PayPal
7501094,1248789.1,7/10/2024,,110,General_Donation,Mobile Payment
7505404,1248749.1,7/10/2024,,132,General_Donation,Mobile Payment
9591704,1248754.1,7/10/2024,22/3/2025,48,Membership,Credit Card
9591704,1248787.1,7/10/2024,22/3/2025,48,Membership,Debit Card
5991704,1248763.1,7/10/2024,,480,Membership,Credit Card
2791704,1248760.1,7/10/2024,13/4/2025,336,Membership,Cryptocurrency
7891704,1248702.1,7/10/2024,,528,Membership,Online Banking
3291704,1248683.1,6/10/2024,27/1/2025,192,Membership,Cryptocurrency
3291704,1248670.1,6/10/2024,11/7/2025,420,Membership,Mobile Payment
4391704,1248692.1,6/10/2024,22/3/2025,48,Membership,Mobile Payment
4391704,1248668.1,6/10/2024,22/3/2025,48,Membership,Online Banking
4391704,1248669.1,6/10/2024,22/3/2025,48,Membership,Online Banking
5191704,1248675.1,6/10/2024,,528,Membership,Debit Card
5391704,1248660.1,6/10/2024,,528,Membership,PayPal
8164504,1248693.1,6/10/2024,,96,Membership,Debit Card
8895404,12646912.3,6/10/2024,6/10/2024,10,Membership,Online Banking
1191704,1248700.1,6/10/2024,9/5/2025,240,Membership,Cryptocurrency
3491704,1248688.1,6/10/2024,,528,Membership,Cash Payment
9191704,1248686.1,6/10/2024,24/4/2025,336,Membership,Bank Transfer
1491704,1248661.1,6/10/2024,19/7/2025,288,Membership,PayPal
6391704,1248691.1,6/10/2024,15/2/2025,240,Membership,Mobile Payment
1881704,1248629.1,5/10/2024,,528,Membership,Cryptocurrency
1881704,1248646.1,5/10/2024,,528,Membership,PayPal
1881704,1248645.1,5/10/2024,,528,Membership,Bank Transfer
2881704,1248647.1,5/10/2024,2/11/2024,48,Membership,PayPal
3881704,1248621.1,5/10/2024,28/4/2025,240,Membership,Cash Payment
3881704,1248620.1,5/10/2024,6/7/2025,240,Membership,Online Banking
3881704,1248618.1,5/10/2024,,316,Membership,Online Banking
5881704,1248619.1,5/10/2024,,528,Membership,Cryptocurrency
8881704,1248630.1,5/10/2024,6/2/2025,240,Membership,PayPal
981704,1248652.1,5/10/2024,,432,Membership,Cryptocurrency
996404,12646092.3,4/10/2024,9/11/2024,48,Membership,Mobile Payment
3381704,1248575.1,4/10/2024,,528,Membership,Bank Transfer
5645304,12646134.3,4/10/2024,4/10/2024,10,Membership,Cryptocurrency
9661894,12646029.3,4/10/2024,4/10/2024,10,Membership,Cash Payment
6481704,1248561.1,4/10/2024,7/10/2024,48,Membership,Online Banking
7081704,1248572.1,4/10/2024,13/7/2025,432,Membership,Debit Card
3793504,1248559.1,4/10/2024,,528,Membership,Cryptocurrency
8081704,1248608.1,4/10/2024,19/10/2024,48,Membership,Cash Payment
2381704,1248596.1,4/10/2024,21/10/2024,48,Membership,Mobile Payment
9581704,1248589.1,4/10/2024,18/4/2025,144,Membership,PayPal
4481704,1248552.1,4/10/2024,,528,Membership,PayPal
134094,12644512.3,3/10/2024,3/10/2024,10,Membership,Cryptocurrency
134094,12645001.3,3/10/2024,,110,Membership_TopUp,Cash Payment
2552604,1248545.1,3/10/2024,,200,General_Donation,Bank Transfer
4671704,1248518.1,3/10/2024,,528,Membership,Debit Card
6031704,1248529.1,3/10/2024,2/11/2024,48,Membership,Cash Payment
7071704,1248551.1,3/10/2024,,528,Membership,Cryptocurrency
7071704,1248528.1,3/10/2024,,132,General_Donation,Online Banking
9061704,1248535.1,3/10/2024,,528,Membership,Debit Card
1271704,1248541.1,3/10/2024,11/11/2024,48,Membership,Credit Card
4092404,1248508.1,2/10/2024,,528,Membership,Cryptocurrency
5213404,12643994.3,2/10/2024,2/10/2024,10,Membership,Mobile Payment
3876194,12643864.3,1/10/2024,1/10/2024,10,Membership,Cash Payment
9721704,1248494.1,1/10/2024,,576,Membership,Cash Payment
1121704,1248481.1,30/9/2024,,528,Membership,Credit Card
2021704,1248456.1,30/9/2024,,528,Membership,Mobile Payment
2021704,1248415.1,30/9/2024,,132,General_Donation,Debit Card
4955194,1248406.1,30/9/2024,13/2/2025,152,Membership,Online Banking
5521704,1248476.1,30/9/2024,,528,Membership,Debit Card
6480304,1248383.1,30/9/2024,,418,Membership,Cash Payment
7321704,1248441.1,30/9/2024,,120,General_Donation,Online Banking
7321704,1248360.1,30/9/2024,,480,Membership,Bank Transfer
9911704,1248426.1,30/9/2024,,275,General_Donation,Bank Transfer
9911704,1248424.1,30/9/2024,,528,Membership,Debit Card
9221704,1248386.1,30/9/2024,,336,Membership,Mobile Payment
7121704,12643062.3,30/9/2024,,40,General_Donation,Credit Card
9421704,1248420.1,30/9/2024,,528,Membership,Online Banking
4121704,1248458.1,30/9/2024,,528,Membership,Cash Payment
5021704,1248461.1,30/9/2024,,528,Membership,Cryptocurrency
