Customer_ID,Device,GameGenre,SessionCount,AverageSessionLength,SpendingSegment,InAppPurchaseAmount,FirstPurchaseDaysAfterInstall,PaymentMethod,LastPurchaseDate
5756504,Android,Simulation,17,16.79,Minnow,19.09,1,Apple Pay,28/4/2025
5757304,Android,Action RPG,10,25.63,Minnow,5.02,1,Carrier Billing,11/1/2025
5757994,Android,Action RPG,8,12.83,Minnow,13.8,18,Credit Card,1/1/2025
5764504,Android,Card,12,6.22,Minnow,14.25,13,Apple Pay,4/7/2025
5772504,Android,,8,25.03,Dolphin,108.27,19,Gift Card,16/1/2025
5772604,Android,Sandbox,9,30.18,Minnow,14.66,11,Paypal,10/2/2025
5785704,iOS,Battle Royale,17,29.52,Minnow,6.15,23,Google Pay,27/5/2025
5786104,Android,Fighting,7,6.68,Minnow,14.18,16,Google Pay,10/2/2025
5790094,Android,Card,12,18.17,Minnow,13.14,10,Gift Card,6/7/2025
5792404,iOS,Fighting,12,34.15,Minnow,18.15,19,Carrier Billing,16/1/2025
5795404,Android,Adventure,11,30.5,Minnow,1.66,8,Google Pay,7/6/2025
5797004,Android,Sports,13,20.46,Minnow,,,,
5797404,iOS,Sports,8,27.41,Minnow,1.45,18,Debit Card,30/5/2025
5798694,Android,Simulation,7,8.84,Dolphin,426.82,19,Gift Card,28/7/2025
5799194,iOS,Card,9,19.83,Minnow,18.09,24,Debit Card,25/7/2025
5801804,iOS,Casual,6,12.26,Minnow,3.78,19,Credit Card,23/3/2025
5806504,Android,Sports,9,32.19,Dolphin,300.9,30,Debit Card,22/3/2025
5809404,Android,Fighting,11,20.89,Minnow,14.42,1,Debit Card,25/4/2025
5810804,Android,Sandbox,5,14.86,Minnow,6.2,23,Google Pay,9/7/2025
5812404,iOS,Puzzle,10,24.6,Minnow,5.99,3,Credit Card,5/2/2025
5818194,Android,Battle Royale,15,9.27,Minnow,1.2,28,Apple Pay,4/6/2025
5819194,iOS,Casual,9,7.59,Minnow,16.91,29,Google Pay,16/1/2025
5819994,iOS,Action RPG,12,27.57,Minnow,9.97,26,Paypal,16/1/2025
5822094,iOS,Fighting,9,25.03,Minnow,19.01,7,Apple Pay,5/5/2025
5835404,Android,Racing,9,24.06,Minnow,6.18,3,Gift Card,27/1/2025
5839194,iOS,Sandbox,13,29.45,Dolphin,397.61,13,Google Pay,7/6/2025
5841904,Android,Sandbox,7,6.39,Minnow,17.21,26,Paypal,19/2/2025
5844504,Android,Simulation,12,20.26,Minnow,10.78,21,Debit Card,4/1/2025
5845604,Android,Simulation,15,29.44,Dolphin,51.92,21,Apple Pay,24/3/2025
5846004,Android,Card,11,17.72,Minnow,9.63,26,Google Pay,27/4/2025
5846204,Android,Card,12,15.34,Minnow,8.79,13,Gift Card,7/6/2025
5850094,iOS,Sandbox,15,32.68,Minnow,,,,
5852304,iOS,Action RPG,13,24.89,Minnow,17.04,19,Apple Pay,11/4/2025
5853304,iOS,MOBA,12,22.84,Minnow,5.18,3,Paypal,1/8/2025
5854904,iOS,Simulation,12,13.38,Minnow,13.68,23,Gift Card,30/7/2025
5857104,Android,Puzzle,8,32.1,Minnow,15.39,27,Apple Pay,17/6/2025
5867404,iOS,Fighting,10,30.69,Minnow,7.27,6,Debit Card,18/2/2025
5868094,iOS,MMORPG,6,14.67,Minnow,19.06,1,Apple Pay,10/5/2025
5869004,Android,Adventure,16,18.02,Minnow,19.06,24,Credit Card,30/4/2025
5870004,iOS,Role Playing,17,8.56,Minnow,1.3,1,Debit Card,8/6/2025
5870404,iOS,Sandbox,14,9.83,Minnow,,,,
5873704,Android,Strategy,9,30.04,Minnow,15.36,19,Credit Card,16/7/2025
5880604,iOS,Puzzle,13,15.83,Minnow,19.3,23,Carrier Billing,8/7/2025
5881704,iOS,Strategy,10,18.2,Minnow,13.18,28,Paypal,27/6/2025
5884504,Android,Card,2,8.37,Minnow,11.21,4,Debit Card,5/6/2025
5884894,iOS,MOBA,6,10.04,Minnow,14.18,24,Google Pay,2/2/2025
5885694,Android,,9,25.16,Minnow,1.96,16,Credit Card,25/2/2025
5895504,,Casual,9,16.41,Minnow,13.89,0,Apple Pay,12/3/2025
5898004,Android,Fighting,10,18.88,Dolphin,31.9,17,Debit Card,21/5/2025
5900304,iOS,MOBA,12,26.5,Minnow,10.68,29,Credit Card,31/5/2025
5901404,Android,Sandbox,6,19.25,Minnow,11.6,4,Gift Card,7/1/2025
5908704,Android,MOBA,10,9.05,Dolphin,286.84,1,Gift Card,10/2/2025
5911804,iOS,Battle Royale,8,15.13,Dolphin,369.68,16,Paypal,28/2/2025
5914404,Android,Sports,17,32.75,Minnow,2.11,9,Apple Pay,19/4/2025
5919194,Android,Role Playing,10,7.42,Minnow,12.42,6,Gift Card,8/1/2025
5919404,Android,Card,12,25.21,Minnow,11.1,26,Google Pay,23/6/2025
5921304,Android,Puzzle,16,12.04,Minnow,12.49,3,Credit Card,9/5/2025
5926804,iOS,Strategy,4,19.79,Minnow,2.56,11,Google Pay,12/1/2025
5927904,Android,Puzzle,11,7.24,Minnow,9.56,25,Credit Card,24/6/2025
5929504,Android,Battle Royale,18,12.6,Minnow,12.27,13,Paypal,4/2/2025
5932704,Android,Strategy,13,15.98,Minnow,17.95,4,Credit Card,8/5/2025
5933794,Android,Fighting,6,26.24,Minnow,,,,
5933894,iOS,Card,11,21.95,Minnow,13.05,14,Apple Pay,17/2/2025
5934404,Android,Fighting,9,23.39,Minnow,5.08,8,Credit Card,12/3/2025
5934894,iOS,Action RPG,15,21.19,Minnow,19.28,30,Debit Card,3/1/2025
5936004,iOS,Sandbox,7,7.67,Minnow,7.15,3,Google Pay,2/3/2025
5939104,Android,Simulation,12,22.27,Minnow,16.42,22,Google Pay,14/7/2025
5940704,Android,Battle Royale,9,17.02,Minnow,1.57,17,Paypal,10/5/2025
5943804,Android,Strategy,10,18.63,Minnow,1.14,30,Debit Card,24/1/2025
5944804,iOS,Puzzle,11,32.52,Dolphin,244.22,8,Debit Card,8/4/2025
5945304,iOS,Role Playing,10,6.86,Minnow,1.28,10,Credit Card,16/7/2025
5946194,iOS,Sports,9,5.01,Minnow,1.02,23,Debit Card,29/1/2025
5947304,Android,Casual,10,15.04,Minnow,9.59,26,Apple Pay,25/4/2025
5947404,Android,Battle Royale,18,32.28,Minnow,15.9,19,Paypal,7/7/2025
5947794,Android,Sandbox,9,10.67,Minnow,9.87,16,Credit Card,30/4/2025
5948704,Android,MOBA,10,33.17,Minnow,7,0,Apple Pay,8/8/2025
5948804,iOS,Battle Royale,6,28.02,Minnow,4.28,29,Google Pay,28/1/2025
5957704,Android,Sports,12,7.2,Minnow,7.58,1,Carrier Billing,4/2/2025
5962604,Android,Racing,11,26.98,Minnow,15.53,2,Paypal,4/3/2025
5965694,Android,Sandbox,11,16.71,Minnow,8.56,9,Carrier Billing,13/1/2025
5972504,Android,Puzzle,9,27.78,Minnow,17.74,4,Google Pay,12/7/2025
5976304,Android,Role Playing,9,12.36,Minnow,,,,
5980604,Android,Sports,16,17.69,Minnow,5.43,25,Carrier Billing,11/2/2025
5983194,Android,Role Playing,14,6.66,Minnow,5.57,2,Debit Card,16/6/2025
5984194,Android,Casual,11,5.4,Minnow,0.68,6,Google Pay,11/5/2025
5990094,Android,Sandbox,13,18.87,Minnow,1.35,27,Paypal,14/1/2025
5991704,iOS,Racing,9,29.59,Minnow,9.02,27,Credit Card,5/2/2025
5993504,Android,Casual,12,30.2,Minnow,10.04,10,Google Pay,20/4/2025
6000404,iOS,Adventure,7,29.08,Minnow,10.96,7,Credit Card,19/5/2025
6001604,Android,Casual,10,30.52,Minnow,4.52,19,Google Pay,28/7/2025
6004804,Android,Strategy,8,15.21,Dolphin,393.62,17,Debit Card,9/2/2025
6007404,Android,Role Playing,7,12.7,Minnow,1.09,14,Google Pay,16/6/2025
6007704,iOS,Action RPG,6,10.03,Dolphin,194.89,22,Gift Card,16/7/2025
6007804,,Puzzle,11,13.8,Minnow,17.53,17,Google Pay,24/7/2025
6013404,Android,Card,12,21.81,Minnow,15.44,26,Apple Pay,20/2/2025
6018004,iOS,Simulation,13,34.29,Minnow,18.99,11,Debit Card,5/8/2025
6019004,iOS,Adventure,8,31.26,Minnow,6.13,2,Apple Pay,1/5/2025
6019994,iOS,Action RPG,10,13.77,Minnow,14.6,11,Debit Card,7/7/2025
6021604,Android,Sandbox,10,5.14,Minnow,5.11,4,Google Pay,31/7/2025
6025194,Android,MOBA,9,11.67,Dolphin,43.3,25,Debit Card,15/2/2025
6026804,iOS,,6,5.82,Dolphin,248.93,23,Apple Pay,10/5/2025
6027904,Android,Simulation,10,17.57,Minnow,15.13,22,Debit Card,26/2/2025
6030794,Android,Racing,7,34.7,Minnow,7.7,27,Debit Card,21/2/2025
6031704,Android,Racing,12,23.29,Minnow,7.33,16,Debit Card,28/2/2025
6037194,Android,Adventure,14,19.16,Dolphin,251.63,14,Carrier Billing,5/3/2025
6037894,iOS,Battle Royale,7,29.83,Minnow,7.44,19,Apple Pay,20/7/2025
6040504,Android,Battle Royale,11,32.07,Dolphin,227.98,27,Credit Card,5/1/2025
6041894,Android,MMORPG,10,27.65,Minnow,,,,
6042994,Android,Sandbox,8,14.49,Minnow,,,,
6043404,Android,Action RPG,9,24.28,Minnow,0.9,10,Gift Card,19/2/2025
6043794,Android,MMORPG,8,14.67,Minnow,7.41,12,Gift Card,24/3/2025
6051604,iOS,Sandbox,9,30.57,Minnow,0.68,21,Carrier Billing,18/1/2025
6055194,Android,Card,9,28.14,Minnow,17.2,0,Credit Card,10/5/2025
6057094,iOS,Sports,6,8.96,Minnow,13.44,16,Google Pay,14/2/2025
6060804,iOS,MOBA,12,26.94,Minnow,,,,
6062404,iOS,Casual,13,16.08,Whale,2363.67,22,Debit Card,6/1/2025
6062894,Android,MMORPG,14,21.01,Minnow,8.67,23,Gift Card,15/1/2025
6063004,iOS,Simulation,8,24.85,Minnow,15.6,7,Gift Card,22/2/2025
6064504,Android,,10,11.52,Whale,3382.23,24,Apple Pay,8/2/2025
6070304,Android,MMORPG,12,15.44,Minnow,2.14,15,Apple Pay,16/5/2025
6072604,Android,Card,11,13.68,Minnow,3.11,13,Debit Card,6/4/2025
6078704,Android,Card,9,11.01,Minnow,,,,
6079404,Android,MOBA,8,30.26,Minnow,17.71,3,Google Pay,9/8/2025
6080094,iOS,Role Playing,11,33.26,Minnow,7.2,21,Credit Card,16/7/2025
6081894,Android,Racing,12,33.83,Minnow,17.52,21,Google Pay,31/3/2025
6084504,Android,Simulation,7,21.59,Minnow,3.47,5,Credit Card,6/5/2025
6094804,Android,Casual,9,30.77,Minnow,3.43,12,Google Pay,23/3/2025
6097194,Android,Battle Royale,15,20.58,Dolphin,165.58,19,Gift Card,19/6/2025
6104204,iOS,,4,34.83,Minnow,0.84,7,Credit Card,19/2/2025
6105804,iOS,,8,7.65,Minnow,17.28,10,Google Pay,28/2/2025
6114404,,Role Playing,9,24.9,Dolphin,73.92,4,Credit Card,2/5/2025
6115204,Android,Simulation,12,30.02,Minnow,13.2,21,Carrier Billing,4/1/2025
6116804,Android,Puzzle,7,28.83,Minnow,10.83,7,Carrier Billing,9/7/2025
6118704,iOS,Casual,14,16.96,Minnow,15.8,8,Google Pay,4/2/2025
6119304,iOS,Simulation,10,10.07,Minnow,7.37,8,Apple Pay,15/7/2025
6119404,iOS,Puzzle,7,10.15,Minnow,18.61,2,Credit Card,2/7/2025
6122404,Android,MOBA,9,16.06,Minnow,13.58,29,Debit Card,4/8/2025
6124604,Android,Racing,12,9.47,Minnow,8.67,25,Debit Card,2/7/2025
6129504,iOS,Fighting,9,22.37,Minnow,0.87,26,Paypal,2/1/2025
6132804,Android,Sandbox,11,6.87,Minnow,9.41,23,Debit Card,27/5/2025
6133804,iOS,Puzzle,19,23,Minnow,13.59,17,Apple Pay,17/7/2025
6134604,Android,Adventure,10,33.12,Minnow,13.06,27,Debit Card,10/8/2025
6138404,Android,Card,8,14.72,Minnow,14.13,25,Apple Pay,5/6/2025
6141504,Android,Role Playing,7,24.89,Minnow,2.08,24,Apple Pay,14/1/2025
6150804,,Battle Royale,13,28.84,Minnow,9.17,18,Debit Card,27/7/2025
6157004,iOS,Sports,14,33.28,Minnow,13.64,30,Debit Card,26/5/2025
6162904,iOS,Fighting,10,19.05,Minnow,,,,
6166194,Android,Action RPG,11,16.66,Minnow,15.72,15,Carrier Billing,25/1/2025
6167994,Android,Sandbox,12,31.1,Minnow,16.32,29,Credit Card,15/2/2025
6170094,Android,Fighting,7,7.99,Minnow,6.12,10,Apple Pay,11/3/2025
6171504,iOS,Battle Royale,11,12.56,Whale,2366.76,12,Google Pay,3/6/2025
6173904,Android,Racing,9,6.07,Minnow,17.9,22,Credit Card,8/4/2025
6174304,Android,Card,6,25.06,Minnow,1.83,24,Apple Pay,5/4/2025
6174504,iOS,MOBA,11,28.31,Minnow,1.36,24,Carrier Billing,22/1/2025
6179894,Android,Battle Royale,5,13.84,Minnow,12.8,20,Debit Card,1/6/2025
6183194,Android,MOBA,9,7.02,Minnow,8.46,27,Debit Card,20/2/2025
6183404,Android,Card,6,25.93,Dolphin,244.87,5,Google Pay,18/4/2025
6185504,iOS,Racing,16,18.55,Minnow,5.51,2,Google Pay,4/6/2025
6188404,iOS,MMORPG,15,23.65,Minnow,15.65,5,Apple Pay,29/4/2025
6190604,iOS,Fighting,5,5.9,Minnow,13.19,23,Carrier Billing,23/6/2025
6193194,iOS,MOBA,11,20.24,Minnow,13.8,28,Credit Card,30/1/2025
6193994,Android,Card,15,16.9,Minnow,12.32,8,Credit Card,24/2/2025
6195404,Android,Racing,9,22.94,Minnow,2.43,24,Paypal,16/5/2025
6195694,iOS,Card,11,23.97,Minnow,18.4,15,Gift Card,4/7/2025
6203604,iOS,Sports,7,30.83,Minnow,9.62,20,Credit Card,9/6/2025
6204504,Android,MOBA,11,27.16,Minnow,11.14,27,Credit Card,19/4/2025
6206094,Android,Simulation,8,5.03,Minnow,18.31,18,Google Pay,22/6/2025
6208004,Android,Casual,12,20.42,Minnow,4.76,29,Credit Card,12/4/2025
6209304,iOS,Role Playing,6,31.83,Minnow,2.13,26,Google Pay,14/1/2025
6211704,iOS,Strategy,11,28.57,Minnow,10.13,4,Google Pay,20/4/2025
6214404,iOS,Action RPG,9,21.17,Minnow,13.29,23,Debit Card,3/7/2025
6215804,Android,Casual,14,5.17,Dolphin,289.37,15,Credit Card,2/3/2025
6219004,Android,Racing,13,10.69,Minnow,17.99,19,Apple Pay,5/3/2025
6221094,iOS,Puzzle,11,6.53,Minnow,10.26,11,Carrier Billing,11/3/2025
6221304,iOS,Adventure,6,14.39,Minnow,0.32,5,Gift Card,10/3/2025
6221704,iOS,Action RPG,14,5.26,Minnow,,,,
6224604,Android,Strategy,14,11.82,Minnow,5.21,8,Debit Card,3/2/2025
6231104,Android,Simulation,10,11.63,Minnow,18.4,3,Google Pay,18/1/2025
6232704,Android,Card,13,24.32,Minnow,3.2,16,Google Pay,8/8/2025
6235304,Android,Card,9,30.64,Minnow,1.27,23,Apple Pay,19/7/2025
6235404,Android,Casual,16,13.07,Minnow,14.96,15,Credit Card,11/8/2025
6241894,iOS,Sports,8,5.39,Minnow,10.87,18,Paypal,15/6/2025
6242994,Android,MMORPG,12,31.53,Minnow,16.15,0,Google Pay,18/3/2025
6245104,Android,Action RPG,8,18.01,Minnow,5.38,3,Google Pay,16/5/2025
6251804,Android,Fighting,4,12.81,Dolphin,357.29,27,Credit Card,30/6/2025
6258504,iOS,Fighting,15,30.4,Minnow,14.59,30,Google Pay,20/1/2025
6259194,Android,Fighting,15,31.07,Minnow,6.63,17,Paypal,7/5/2025
6259794,iOS,Battle Royale,9,11.2,Minnow,,,,
6260604,Android,Strategy,9,31.52,Minnow,18.41,20,Google Pay,28/4/2025
6262894,Android,Action RPG,13,25.01,Minnow,6.63,1,Debit Card,28/6/2025
6265794,Android,MMORPG,14,15.88,Minnow,3.74,30,Carrier Billing,6/1/2025
6266504,iOS,Card,14,11.15,Minnow,9.63,19,Apple Pay,25/3/2025
6267304,Android,Strategy,9,5.17,Minnow,12.33,20,Debit Card,5/3/2025
6269004,iOS,Card,7,21.6,Dolphin,485.2,13,Google Pay,23/3/2025
6270304,iOS,Casual,12,27.22,Minnow,16.46,8,Paypal,9/5/2025
6274304,Android,Simulation,7,18.33,Minnow,8.42,21,Google Pay,18/1/2025
6293894,Android,Casual,10,11.01,Minnow,3.4,6,Google Pay,10/4/2025
6295404,Android,Fighting,16,25.97,Dolphin,150.51,28,Google Pay,5/5/2025
6296304,Android,MOBA,13,11.36,Whale,3629.62,23,Debit Card,10/6/2025
6297104,Android,MMORPG,13,26.16,Minnow,4.21,22,Debit Card,25/5/2025
6304504,Android,Role Playing,9,11.71,Minnow,15.76,28,Google Pay,17/7/2025
6309404,Android,Card,8,24.16,Minnow,3.1,2,Google Pay,30/7/2025
6315804,Android,Puzzle,11,7.14,Minnow,19.03,6,Debit Card,8/2/2025
6315894,iOS,Battle Royale,7,23.46,Minnow,15.85,11,Gift Card,10/7/2025
6317804,Android,Sports,12,19.29,Minnow,1.32,3,Carrier Billing,7/7/2025
6318004,Android,Adventure,10,12.95,Dolphin,40.94,29,Carrier Billing,6/1/2025
6319994,iOS,Casual,9,6.94,Minnow,19.74,14,Apple Pay,26/6/2025
6321804,iOS,Fighting,6,32.25,Minnow,,,,
6323304,iOS,Casual,9,28.83,Dolphin,201.31,1,Google Pay,7/2/2025
6330004,iOS,Fighting,17,24.05,Dolphin,376.41,14,Apple Pay,4/8/2025
6331904,iOS,Sandbox,10,21.69,Dolphin,351.72,9,Paypal,16/4/2025
6336204,Android,Racing,14,6.03,Minnow,9.82,15,Apple Pay,7/6/2025
6337894,Android,Fighting,11,29.66,Minnow,14.76,23,Google Pay,1/6/2025
6338004,Android,Adventure,6,12.7,Minnow,14.6,2,Google Pay,13/2/2025
6342004,iOS,MOBA,12,28.41,Minnow,,,,
6342704,Android,Action RPG,11,34.65,Minnow,11.14,27,Google Pay,26/6/2025
6342904,Android,Puzzle,11,27.9,Minnow,13.67,9,Gift Card,6/4/2025
6344094,Android,Simulation,16,22.66,Minnow,2.61,6,Debit Card,13/2/2025
6346904,iOS,Role Playing,13,17.05,Dolphin,440.48,2,Debit Card,1/6/2025
6348504,Android,Casual,10,7.63,Minnow,2.95,8,Credit Card,26/4/2025
6352904,Android,Card,11,24.97,Minnow,1.74,26,Google Pay,7/5/2025
6363504,iOS,Adventure,12,13.91,Dolphin,471.78,7,Gift Card,14/4/2025
6366194,Android,Action RPG,10,21.82,Minnow,11.52,1,Paypal,8/4/2025
6369404,Android,MMORPG,3,22.45,Minnow,16.34,5,Google Pay,1/4/2025
6370004,iOS,Role Playing,12,23.45,Minnow,19.42,12,Apple Pay,19/7/2025
6374304,Android,Strategy,9,13.64,Whale,1945.86,19,Gift Card,7/2/2025
6374504,Android,,7,27.72,Minnow,17.19,4,Gift Card,28/4/2025
6375894,iOS,Battle Royale,10,31.19,Minnow,11.58,5,Apple Pay,24/1/2025
6377404,iOS,MMORPG,9,27.71,Minnow,15.92,20,Google Pay,19/4/2025
6387404,Android,Strategy,9,10.26,Minnow,17.17,6,Paypal,22/1/2025
6388694,Android,Racing,12,25.3,Minnow,18.19,16,Apple Pay,24/5/2025
6390094,Android,Sports,9,6.97,Minnow,15.75,13,Google Pay,31/3/2025
6390404,,Puzzle,12,6.95,Minnow,5.12,10,Debit Card,2/3/2025
6391704,Android,Casual,7,14.87,Minnow,17.35,9,Credit Card,8/4/2025
6392404,Android,Fighting,12,26.08,Minnow,,,,
6393504,Android,Fighting,7,16.56,Dolphin,350.08,24,Gift Card,17/6/2025
6395704,iOS,MOBA,6,31.62,Minnow,17.35,24,Debit Card,11/4/2025
6405804,Android,MOBA,12,25.61,Minnow,12.64,30,Google Pay,1/7/2025
6408404,Android,Sports,14,21.19,Minnow,2.19,29,Debit Card,9/2/2025
6412504,iOS,Action RPG,7,17.78,Minnow,12.19,25,Debit Card,30/4/2025
6414104,iOS,Simulation,5,34.02,Minnow,10.13,6,Google Pay,23/7/2025
6415194,Android,Action RPG,10,30.82,Minnow,10.37,22,Paypal,10/7/2025
6416404,iOS,Role Playing,15,7.97,Minnow,2.75,12,Debit Card,28/5/2025
6421304,Android,Battle Royale,15,28.92,Dolphin,283.25,15,Paypal,13/1/2025
6422404,Android,Sandbox,8,31.53,Minnow,14.07,25,Carrier Billing,5/7/2025
6422704,iOS,Simulation,5,33.88,Minnow,16.05,19,Credit Card,28/3/2025
6424094,iOS,Battle Royale,8,14.91,Whale,4931.98,22,Paypal,15/7/2025
6424804,Android,Sandbox,9,28.9,Minnow,7.95,23,Carrier Billing,19/4/2025
6424894,Android,Sandbox,8,6.68,Minnow,15.24,18,Carrier Billing,27/5/2025
6429894,Android,Sports,8,34.86,Minnow,12.58,25,Credit Card,9/1/2025
6429994,Android,Sports,8,11.17,Minnow,6.26,30,Apple Pay,22/1/2025
6431304,Android,MMORPG,6,24.19,Minnow,4.56,28,Google Pay,12/8/2025
6434094,Android,Racing,9,5.75,Dolphin,396.42,2,Carrier Billing,8/2/2025
6436504,iOS,Casual,11,16.79,Minnow,12.92,14,Paypal,9/1/2025
6436904,iOS,MMORPG,10,21,Minnow,11.72,1,Gift Card,3/2/2025
6437794,Android,Sandbox,11,30.2,Minnow,19.93,9,Apple Pay,9/3/2025
6444104,Android,Sports,9,23.08,Minnow,13.62,7,Credit Card,15/1/2025
6445104,Android,Battle Royale,10,10.9,Dolphin,352.43,8,Apple Pay,28/4/2025
6446204,iOS,Battle Royale,9,12.36,Minnow,8.09,18,Credit Card,11/7/2025
6448404,Android,Racing,10,15.99,Minnow,1.81,20,Gift Card,25/7/2025
6454504,Android,Racing,7,9.31,Minnow,4.45,9,Paypal,12/2/2025
6456104,iOS,Racing,9,31.6,Minnow,2.07,25,Google Pay,10/8/2025
6457994,iOS,Role Playing,11,28.83,Minnow,0.34,3,Carrier Billing,6/3/2025
6458094,iOS,Battle Royale,14,18.16,Minnow,5.19,24,Google Pay,23/6/2025
6461804,,Role Playing,6,7.06,Dolphin,40.05,2,Carrier Billing,6/7/2025
6462804,Android,Strategy,7,34.12,Minnow,13.65,4,Google Pay,23/3/2025
6464504,Android,Card,17,29.75,Minnow,2.12,9,Credit Card,2/8/2025
6467694,iOS,Puzzle,8,9.05,Minnow,18.22,23,Credit Card,21/7/2025
6468704,iOS,Battle Royale,11,8.18,Minnow,14.6,25,Gift Card,14/1/2025
6470304,iOS,Racing,8,9.99,Minnow,19.09,11,Google Pay,4/3/2025
6471504,Android,Role Playing,10,16.55,Minnow,7.37,18,Credit Card,19/1/2025
6480304,iOS,Simulation,5,12.22,Minnow,18.44,20,Paypal,19/3/2025
6481704,Android,Card,7,34.62,Minnow,13.66,1,Carrier Billing,15/5/2025
6483404,Android,MMORPG,9,29.59,Dolphin,,,,
6485404,iOS,Casual,4,15.04,Dolphin,238.91,24,Debit Card,10/1/2025
6487404,Android,Fighting,7,21.37,Dolphin,171.46,5,Paypal,26/3/2025
6491194,iOS,Fighting,10,14.48,Minnow,13.4,19,Credit Card,13/3/2025
6495704,Android,Adventure,11,21.53,Minnow,14.17,23,Paypal,9/5/2025
6497194,Android,Card,13,34.93,Minnow,16.78,9,Debit Card,9/6/2025
6498694,Android,Card,10,20.85,Minnow,19.66,11,Carrier Billing,8/7/2025
6506804,iOS,Action RPG,6,16.47,Minnow,7.92,18,Credit Card,6/8/2025
6522304,iOS,Sandbox,8,29.46,Minnow,0.55,25,Debit Card,29/1/2025
6523404,Android,MOBA,11,9.49,Minnow,8.58,28,Debit Card,19/6/2025
6524604,Android,Fighting,12,15.73,Minnow,6.58,17,Apple Pay,31/1/2025
6524804,Android,Battle Royale,8,15.11,Minnow,13.89,27,Credit Card,20/1/2025
6533504,iOS,Strategy,9,21.93,Minnow,5.79,30,Debit Card,30/7/2025
6533704,iOS,Sandbox,6,32.64,Dolphin,279.82,29,Gift Card,20/2/2025
6534894,iOS,Action RPG,11,26.76,Minnow,5.97,2,Carrier Billing,19/4/2025
6538804,Android,Action RPG,7,6.08,Minnow,9.26,21,Gift Card,2/8/2025
6541804,Android,Sandbox,12,7.55,Minnow,10.13,7,Apple Pay,9/2/2025
6547794,Android,Fighting,10,18.79,Dolphin,336.67,7,Gift Card,9/6/2025
6550804,iOS,,5,18.31,Dolphin,406.55,27,Paypal,10/8/2025
6554804,Android,Casual,12,25.16,Minnow,4.51,7,Google Pay,28/6/2025
6560094,iOS,Role Playing,10,25.97,Minnow,,,,
6562804,iOS,Strategy,11,30.97,Minnow,0.76,10,Paypal,7/2/2025
6565894,iOS,Battle Royale,13,26.36,Dolphin,219.29,15,Carrier Billing,18/7/2025
6567104,iOS,MMORPG,5,27.78,Dolphin,201.82,12,Google Pay,19/3/2025
6569004,iOS,Strategy,10,22.55,Minnow,1.66,18,Gift Card,14/6/2025
6571504,Android,Casual,11,16.27,Minnow,19.95,18,Debit Card,2/3/2025
6573194,Android,Battle Royale,9,17.64,Minnow,15.96,18,Apple Pay,7/5/2025
6581404,Android,Adventure,5,12.11,Minnow,9.12,13,Apple Pay,14/3/2025
6585404,iOS,Battle Royale,8,10.76,Minnow,13.54,0,Paypal,15/2/2025
6586304,Android,Sandbox,4,32.35,Minnow,12.02,22,Debit Card,12/3/2025
6587804,iOS,Simulation,9,20.55,Minnow,6.95,18,Google Pay,23/7/2025
6593894,Android,Sports,7,21.41,Minnow,7.33,19,Apple Pay,13/1/2025
6595504,Android,Fighting,9,5.44,Minnow,16.44,17,Debit Card,16/7/2025
6596604,,Racing,7,30.8,Minnow,6.22,24,Google Pay,12/8/2025
6596704,Android,MOBA,7,6.39,Minnow,9.63,7,Apple Pay,31/3/2025
6598404,iOS,Sports,4,33.32,Minnow,15.08,25,Google Pay,22/5/2025
6601604,Android,Simulation,11,11.64,Minnow,9.16,24,Paypal,11/6/2025
6607704,iOS,Simulation,12,21.14,Minnow,3.42,6,Google Pay,17/5/2025
6608704,iOS,Role Playing,14,7.8,Minnow,5.79,22,Credit Card,3/6/2025
6609004,iOS,Sports,7,31.15,Minnow,8.1,16,Gift Card,4/1/2025
6611094,iOS,Action RPG,7,6.48,Minnow,2.11,26,Carrier Billing,21/5/2025
6613604,iOS,Battle Royale,12,21.09,Minnow,10.18,15,Carrier Billing,30/3/2025
6613804,Android,Fighting,10,28.03,Minnow,17.57,1,Paypal,29/6/2025
6615804,Android,MMORPG,10,28.34,Minnow,17.87,16,Google Pay,1/6/2025
6616194,iOS,Battle Royale,9,26.5,Minnow,13.84,2,Carrier Billing,24/7/2025
6619994,Android,Racing,9,7.9,Minnow,0.26,3,Gift Card,26/6/2025
6620604,iOS,Action RPG,11,21.07,Minnow,11.38,13,Carrier Billing,24/5/2025
6622404,Android,Simulation,16,9.58,Minnow,3.41,29,Gift Card,29/5/2025
6627894,Android,Role Playing,9,29.27,Dolphin,171.66,7,Gift Card,3/3/2025
6630804,iOS,Sports,6,33.03,Minnow,2.99,9,Debit Card,12/6/2025
6632804,iOS,Battle Royale,10,11.84,Minnow,10.82,16,Carrier Billing,16/2/2025
6634094,iOS,MOBA,8,20.19,Dolphin,490.26,3,Carrier Billing,23/1/2025
6636404,Android,MOBA,9,22.2,Dolphin,171,7,Credit Card,6/4/2025
6642304,iOS,Fighting,13,29.11,Minnow,6.99,16,Credit Card,25/3/2025
6642604,Android,Casual,9,19.31,Minnow,14.71,21,Paypal,13/8/2025
6644804,Android,Strategy,13,10.98,Minnow,19.97,15,Carrier Billing,11/6/2025
6647004,iOS,Action RPG,11,17.7,Minnow,19.83,17,Carrier Billing,27/3/2025
6648504,iOS,Puzzle,6,10.23,Minnow,19.11,10,Gift Card,12/5/2025
