customer_id,gender,age,income_level,trad_revenue,trad_txn_count,mobile_revenue,mobile_txn_count,total_revenue
7719194,Unknown,28,Low,110.0,1,138.63,1,248.63
1494804,Unknown,42,Low,292.0,2,0,0,292.0
1445994,Male,61,Low,50.0,1,0,0,50.0
9142804,Male,89,Low,120.0,2,21.27,1,141.27
6007804,Unknown,33,Low,96.0,1,17.53,1,113.53
1163704,Unknown,41,Low,528.0,1,0,0,528.0
4328704,Unknown,39,Low,160.0,2,8.92,1,168.92
3296404,Unknown,28,Low,288.0,1,15.28,1,303.28
971504,Unknown,52,Low,742.0,5,0,0,742.0
8904504,Female,42,Low,840.0,2,17.35,1,857.35
1566094,Unknown,46,Low,0.0,0,0,0,0.0
721794,Unknown,30,Low,712.0,2,0,0,712.0
3247794,Unknown,24,Low,0.0,0,13.78,1,13.78
8081504,Unknown,27,Low,168.0,1,18.93,1,186.93
5483504,Unknown,35,Low,288.0,1,1.64,1,289.64
2659404,Unknown,37,Low,712.0,5,8.95,1,720.95
1457204,Unknown,30,Low,48.0,1,0,0,48.0
8713804,Unknown,53,Low,432.0,1,6.48,1,438.48
8242704,Unknown,69,Low,528.0,1,4.42,1,532.42
2281894,Unknown,24,Low,24.0,1,10.09,1,34.09
5895504,Unknown,28,Low,145.0,1,13.89,1,158.89
7485404,Unknown,26,Low,768.0,1,8.21,1,776.21
1783804,Unknown,31,Low,48.0,1,139.34,1,187.34
1550094,Unknown,27,Low,10.0,1,0,0,10.0
2146404,Unknown,31,Low,268.0,1,0.17,1,268.17
9994894,Unknown,27,Low,0.0,0,272.85,1,272.85
9041904,Unknown,22,Low,48.0,1,2.12,1,50.12
6712704,Unknown,47,Low,672.0,2,5.98,1,677.98
4495504,Unknown,36,Low,816.0,2,4.92,1,820.92
5269404,Unknown,32,Low,96.0,1,0,1,96.0
3264304,Unknown,29,Low,942.0,2,2.49,1,944.49
7947704,Unknown,48,Low,0.0,0,3.88,1,3.88
7072504,Unknown,27,Low,0.0,0,19.29,1,19.29
5571504,Unknown,45,Low,548.0,3,13.39,1,561.39
170094,Unknown,39,Low,20.0,2,0,0,20.0
2347094,Unknown,31,Low,0.0,0,0.26,1,0.26
1254804,Unknown,26,Low,336.0,1,0,0,336.0
3572894,Unknown,18,Low,0.0,0,6.78,1,6.78
5360304,Unknown,37,Low,672.0,3,10.17,1,682.17
2663304,Unknown,80,Low,864.0,1,18.73,1,882.73
144894,Unknown,27,Low,0.0,0,0,0,0.0
4968504,Unknown,30,Low,586.0,2,51.2,1,637.2
3248194,Unknown,32,Low,0.0,0,2.81,1,2.81
3081504,Unknown,50,Low,1248.0,2,6.16,1,1254.16
9554304,Female,21,Low,768.0,1,2.39,1,770.39
2297194,Unknown,63,Low,0.0,0,2.83,1,2.83
3724894,Unknown,74,Low,0.0,0,7.24,1,7.24
4605204,Unknown,47,Low,60.0,2,482.26,1,542.26
7396204,Unknown,26,Low,48.0,1,19.94,1,67.94
4502804,Unknown,49,Low,96.0,2,5.81,1,101.81
5543804,Unknown,33,Low,384.0,1,1.99,1,385.99
5227904,Unknown,30,Low,48.0,1,289.44,1,337.44
8393404,Unknown,45,Low,346.0,2,11.17,1,357.17
3620804,Unknown,53,Low,432.0,1,18.97,1,450.97
7149094,Unknown,53,Low,0.0,0,7.2,1,7.2
6854904,Unknown,29,Low,96.0,2,69.42,1,165.42000000000002
2346504,Unknown,47,Low,288.0,1,19.33,1,307.33
4736804,Unknown,30,Low,96.0,2,17.94,1,113.94
1898504,Unknown,46,Low,864.0,2,126.91,1,990.91
5193194,Unknown,21,Low,0.0,0,11.83,1,11.83
9917094,Unknown,28,Low,0.0,0,6.01,1,6.01
5717704,Unknown,31,Low,288.0,1,10.86,1,298.86
4091904,Unknown,31,Low,336.0,1,16.48,1,352.48
1876194,Unknown,28,Low,0.0,0,16.84,1,16.84
5117704,Unknown,34,Low,366.0,2,9.68,1,375.68
923504,Unknown,28,Low,158.0,2,0,0,158.0
3045304,Female,42,Low,144.0,1,6.93,1,150.93
2455304,Unknown,36,Low,144.0,2,9.86,1,153.86
3307804,Unknown,43,Low,96.0,2,14.3,1,110.3
7694204,Unknown,22,Low,50.0,1,10.2,1,60.2
5809404,Unknown,27,Low,730.0,2,14.42,1,744.42
9756504,Unknown,25,Low,228.0,2,19.4,1,247.4
528404,Unknown,42,Low,960.0,2,0,0,960.0
1807904,Unknown,29,Low,144.0,1,12.58,1,156.58
6346904,Unknown,27,Low,0.0,0,440.48,1,440.48
1180994,Unknown,31,Low,0.0,0,0,0,0.0
2342104,Unknown,38,Low,96.0,2,168.17,1,264.16999999999996
9134404,Unknown,26,Low,960.0,2,7.62,1,967.62
815804,Unknown,33,Low,96.0,1,0,0,96.0
3164004,Unknown,84,Low,260.0,3,4.51,1,264.51
6662504,Unknown,40,Low,96.0,2,1.6,1,97.6
7085504,Female,59,Low,240.0,1,1.59,1,241.59
3275504,Unknown,40,Low,624.0,1,4.09,1,628.09
594404,Unknown,24,Low,816.0,1,0,0,816.0
3440804,Unknown,44,Low,477.0,2,260.58,1,737.57999999999993
2012894,Unknown,24,Low,0.0,0,6.47,1,6.47
6825894,Unknown,25,Low,10.0,1,2.68,1,12.68
8263504,Unknown,27,Low,742.0,2,13.65,1,755.65
3326804,Unknown,74,Low,20.0,1,1.41,1,21.41
7121804,Unknown,26,Low,48.0,1,15.17,1,63.17
3090804,Unknown,42,Low,204.0,2,19.67,1,223.67000000000002
7621894,Unknown,28,Low,0.0,0,15.1,1,15.1
8666194,Unknown,20,Low,0.0,0,6.36,1,6.36
655104,Unknown,24,Low,96.0,1,0,0,96.0
7361804,Unknown,47,Low,432.0,1,18.51,1,450.51
5462804,Unknown,22,Low,268.0,2,10.82,1,278.82
901604,Unknown,36,Low,621.0,3,0,0,621.0
8330804,Unknown,31,Low,45.0,2,19.32,1,64.32
2316304,Unknown,20,Low,20.0,1,9.21,1,29.21
3795404,Unknown,63,Low,120.0,2,11.08,1,131.08
2971004,Unknown,38,Low,192.0,2,3.9,1,195.9
5661194,Unknown,20,Low,0.0,0,6.73,1,6.73
1883004,Unknown,35,Low,96.0,1,10.31,1,106.31
2833894,Unknown,23,Low,0.0,0,2.5,1,2.5
9641804,Unknown,37,Low,0.0,0,17.62,1,17.62
2962504,Unknown,39,Low,480.0,1,0,1,480.0
137794,Unknown,38,Low,0.0,0,0,0,0.0
628504,Unknown,66,Low,480.0,2,0,0,480.0
8054904,Unknown,26,Low,144.0,1,3.59,1,147.59
5596994,Unknown,40,Low,0.0,0,0.98,1,0.98
7521304,Unknown,38,Low,510.0,3,16.03,1,526.03
2253004,Unknown,42,Low,48.0,1,4.05,1,52.05
1601894,Unknown,55,Low,0.0,0,0,0,0.0
1768504,Unknown,27,Low,719.0,4,356.98,1,1075.98
3057994,Unknown,50,Low,0.0,0,10.24,1,10.24
2813994,Female,56,Low,0.0,0,457.3,1,457.3
56104,Unknown,27,Low,96.0,1,0,0,96.0
5841904,Unknown,63,Low,436.0,2,17.21,1,453.21
838404,Unknown,21,Low,180.0,2,0,0,180.0
4415104,Male,48,Low,580.0,2,15.4,1,595.4
5114204,Unknown,49,Low,48.0,1,14.46,1,62.46
6133804,Unknown,22,Low,96.0,1,13.59,1,109.59
7830804,Unknown,19,Low,0.0,0,3.47,1,3.47
2747094,Unknown,58,Low,0.0,0,12.5,1,12.5
3973804,Unknown,37,Low,144.0,1,0.16,1,144.16
1355194,Unknown,77,Low,240.0,1,0,0,240.0
9261894,Unknown,21,Low,0.0,0,16.43,1,16.43
1847994,Unknown,23,Low,10.0,1,0,1,10.0
3444894,Unknown,59,Low,30.0,2,0.97,1,30.97
2468194,Unknown,66,Low,0.0,0,191.74,1,191.74
7590094,Unknown,23,Low,0.0,0,18.39,1,18.39
2355104,Unknown,25,Low,58.0,2,4.98,1,62.980000000000004
1280404,Unknown,26,Low,814.0,2,0,0,814.0
8560094,Unknown,32,Low,362.0,3,300.19,1,662.19
9635304,Unknown,25,Low,874.0,2,14.92,1,888.92
7935304,Male,22,Low,976.0,20,310.53,1,1286.53
8624604,Unknown,27,Low,576.0,1,18.88,1,594.88
9306504,Unknown,31,Low,144.0,1,0,1,144.0
2267704,Male,53,Low,0.0,0,435.01,1,435.01
4665194,Unknown,32,Low,0.0,0,17.67,1,17.67
3521304,Male,47,Low,992.0,4,10.74,1,1002.74
992404,Unknown,27,Low,120.0,2,0,0,120.0
9485694,Unknown,22,Low,380.0,1,0,1,380.0
6762504,Unknown,53,Low,672.0,1,11.48,1,683.48
6116804,Unknown,45,Low,394.0,2,10.83,1,404.83
8527904,Unknown,33,Low,240.0,1,6.22,1,246.22
434094,Unknown,41,Low,0.0,0,0,0,0.0
635404,Unknown,24,Low,144.0,1,0,0,144.0
9851504,Unknown,59,Low,702.0,4,12.58,1,714.58
748304,Unknown,49,Low,909.0,3,0,0,909.0
7633504,Unknown,44,Low,780.0,2,346.19,1,1126.19
5634404,Unknown,32,Low,30.0,1,11.24,1,41.24
4050804,Unknown,29,Low,384.0,8,13.75,1,397.75
9370804,Unknown,42,Low,192.0,1,17.21,1,209.21
7706404,Unknown,27,Low,198.0,2,2.66,1,200.66
3555404,Unknown,28,Low,202.0,2,3.55,1,205.55
5914404,Unknown,37,Low,208.0,2,2.11,1,210.11
6770304,Unknown,37,Low,0.0,0,11.66,1,11.66
2757204,Unknown,21,Low,48.0,1,10.21,1,58.21
329304,Unknown,22,Low,576.0,1,0,0,576.0
2561504,Unknown,44,Low,96.0,2,11.04,1,107.03999999999999
2227894,Unknown,24,Low,130.0,1,17.63,1,147.63
1062194,Unknown,36,Low,0.0,0,0,0,0.0
4711094,Unknown,55,Low,0.0,0,19.35,1,19.35
551804,Unknown,29,Low,288.0,1,0,0,288.0
9741804,Unknown,72,Low,0.0,0,339.13,1,339.13
9953004,Unknown,28,Low,48.0,1,58.9,1,106.9
2150604,Unknown,26,Low,576.0,1,9.19,1,585.19
1528704,Unknown,22,Low,432.0,1,0,0,432.0
1898694,Unknown,59,Low,0.0,0,102.11,1,102.11
4167194,Unknown,37,Low,0.0,0,17.89,1,17.89
8187194,Unknown,22,Low,0.0,0,19.14,1,19.14
6693204,Unknown,25,Low,48.0,1,12.26,1,60.26
5232104,Unknown,23,Low,0.0,0,1.19,1,1.19
9978704,Unknown,30,Low,166.0,2,18.96,1,184.96
3580004,Unknown,25,Low,96.0,1,3327.1,1,3423.1
556504,Unknown,30,Low,634.0,2,0,0,634.0
1166094,Unknown,57,Low,0.0,0,0,0,0.0
7837404,Unknown,23,Low,798.0,4,12.45,1,810.45
655794,Female,64,Low,0.0,0,0,0,0.0
2145894,Unknown,49,Low,40.0,3,15.25,1,55.25
641804,Unknown,54,Low,432.0,1,0,0,432.0
174904,Unknown,24,Low,576.0,2,0,0,576.0
8179104,Unknown,43,Low,96.0,1,126.38,1,222.38
1985404,Unknown,43,Low,48.0,1,19.68,1,67.68
3772604,Unknown,34,Low,60.0,2,13.65,1,73.65
8721504,Unknown,23,Low,490.0,2,11.91,1,501.91
3929504,Unknown,28,Low,586.0,2,6.08,1,592.08
1044894,Male,23,Low,30.0,1,0,0,30.0
9721804,Female,46,Low,432.0,1,11.87,1,443.87
2460104,Unknown,24,Low,144.0,2,31.04,1,175.04
6497194,Unknown,33,Low,0.0,0,16.78,1,16.78
80904,Unknown,30,Low,48.0,1,0,0,48.0
5416304,Unknown,20,Low,190.0,1,308.45,1,498.45
7933794,Male,64,Low,0.0,0,459.95,1,459.95
1733804,Unknown,37,Low,432.0,1,16.64,1,448.64
2416804,Unknown,34,Low,144.0,1,13.11,1,157.11
6869194,Unknown,36,Low,144.0,1,237.54,1,381.53999999999996
3615794,Unknown,28,Low,0.0,0,15.71,1,15.71
698904,Unknown,31,Low,144.0,1,0,0,144.0
8668504,Unknown,29,Low,384.0,2,2158.43,1,2542.43
8217194,Unknown,25,Low,10.0,1,6.14,1,16.14
6221304,Unknown,59,Low,1920.0,3,0.32,1,1920.32
929504,Unknown,39,Low,48.0,1,0,0,48.0
4001404,Unknown,28,Low,864.0,1,1.72,1,865.72
2853404,Unknown,35,Low,0.0,0,3.26,1,3.26
3752604,Unknown,30,Low,96.0,1,2.84,1,98.84
4134604,Unknown,27,Low,88.0,2,6.59,1,94.59
9154004,Unknown,52,Low,0.0,0,6.63,1,6.63
5557994,Unknown,27,Low,0.0,0,7.1,1,7.1
2646504,Unknown,40,Low,144.0,1,16.82,1,160.82
4524894,Unknown,29,Low,0.0,0,12.59,1,12.59
9790094,Unknown,27,Low,0.0,0,18.78,1,18.78
933804,Unknown,33,Low,288.0,1,0,0,288.0
1198694,Male,46,Low,0.0,0,0,0,0.0
2433094,Female,71,Low,0.0,0,1.95,1,1.95
4785194,Unknown,45,Low,0.0,0,1.74,1,1.74
3793504,Female,86,Low,528.0,1,11.65,1,539.65
1622404,Unknown,64,Low,816.0,1,6.95,1,822.95
7449094,Unknown,24,Low,0.0,0,12.16,1,12.16
189794,Unknown,50,Low,0.0,0,0,0,0.0
7676904,Unknown,49,Low,96.0,1,0,1,96.0
3025694,Unknown,61,Low,10.0,1,5.94,1,15.940000000000001
9905894,Unknown,52,Low,0.0,0,15.81,1,15.81
5399894,Unknown,64,Low,0.0,0,1.89,1,1.89
9910504,Unknown,28,Low,1008.0,2,19.92,1,1027.92
8258304,Unknown,88,Low,1054.0,5,13.82,1,1067.82
5675704,Unknown,26,Low,600.0,2,13.72,1,613.72
877404,Unknown,35,Low,576.0,1,0,0,576.0
5449194,Unknown,40,Low,0.0,0,16.69,1,16.69
3280094,Unknown,38,Low,0.0,0,2,1,2.0
8268504,Unknown,28,Low,0.0,0,0,1,0.0
8709404,Unknown,38,Low,480.0,2,5.22,1,485.22
4714104,Unknown,30,Low,146.0,2,8.07,1,154.07
2455404,Unknown,29,Low,96.0,2,3.64,1,99.64
6907704,Unknown,40,Low,0.0,0,10.86,1,10.86
4007304,Unknown,28,Low,1152.0,2,154.87,1,1306.87
6454504,Unknown,45,Low,96.0,2,4.45,1,100.45
4312704,Unknown,31,Low,1056.0,2,12.21,1,1068.21
734894,Unknown,25,Low,0.0,0,0,0,0.0
9375504,Unknown,43,Low,1248.0,2,15.72,1,1263.72
2622904,Unknown,75,Low,366.0,3,6.25,1,372.25
2986404,Unknown,18,Low,300.0,2,0,1,300.0
6375894,Unknown,29,Low,0.0,0,11.58,1,11.58
4037904,Unknown,33,Low,240.0,1,5.38,1,245.38
4405504,Unknown,34,Low,146.0,2,15.12,1,161.12
4245104,Unknown,40,Low,192.0,2,4.24,1,196.24
8056204,Unknown,22,Low,48.0,1,1.5,1,49.5
1854004,Unknown,28,Low,480.0,2,133.68,1,613.68000000000006
4899604,Unknown,20,Low,120.0,2,13.23,1,133.23
5153504,Unknown,32,Low,672.0,1,8.06,1,680.06
1491704,Unknown,41,Low,288.0,1,0,0,288.0
924804,Unknown,62,Low,50.0,1,0,0,50.0
4203994,Unknown,26,Low,0.0,0,18.03,1,18.03
6170094,Unknown,64,Low,0.0,0,6.12,1,6.12
4093904,Unknown,27,Low,48.0,1,15.64,1,63.64
8664504,Unknown,25,Low,48.0,1,5.85,1,53.85
6043794,Unknown,34,Low,0.0,0,7.41,1,7.41
6315894,Unknown,47,Low,715.0,10,15.85,1,730.85
8289894,Unknown,23,Low,0.0,0,147.28,1,147.28
2994894,Unknown,29,Low,0.0,0,17.37,1,17.37
5342994,Unknown,25,Low,0.0,0,17.57,1,17.57
2509194,Unknown,83,Low,130.0,3,472.8,1,602.8
3975194,Unknown,31,Low,0.0,0,7.98,1,7.98
5927904,Unknown,41,Low,48.0,1,9.56,1,57.56
8585304,Unknown,37,Low,192.0,2,0.22,1,192.22
7234894,Female,21,Low,0.0,0,10.03,1,10.03
739994,Unknown,49,Low,0.0,0,0,0,0.0
2058804,Unknown,32,Low,270.0,2,18.89,1,288.89
2602404,Unknown,46,Low,886.0,4,323.71,1,1209.71
3140194,Unknown,21,Low,0.0,0,2814.37,1,2814.37
2619804,Male,33,Low,96.0,1,1880.39,1,1976.39
841804,Unknown,76,Low,432.0,1,0,0,432.0
3300804,Unknown,23,Low,168.0,2,4.11,1,172.11
93994,Unknown,24,Low,0.0,0,0,0,0.0
4059304,Unknown,46,Low,48.0,1,17.52,1,65.52
8933094,Unknown,46,Low,0.0,0,13.07,1,13.07
6446204,Unknown,32,Low,48.0,1,8.09,1,56.09
7432604,Unknown,43,Low,0.0,0,397.09,1,397.09
7065794,Unknown,28,Low,50.0,4,11.47,1,61.47
935994,Unknown,58,Low,0.0,0,0,0,0.0
7355404,Unknown,31,Low,25.0,1,5.39,1,30.39
9921104,Unknown,37,Low,48.0,1,19.22,1,67.22
1113804,Unknown,26,Low,768.0,2,0,0,768.0
4389794,Unknown,30,Low,0.0,0,16.9,1,16.9
9190004,Unknown,59,Low,144.0,1,9.37,1,153.37
4998404,Unknown,22,Low,180.0,2,466.11,1,646.11
2580094,Unknown,29,Low,100.0,1,4.4,1,104.4
8542004,Unknown,30,Low,96.0,1,13.44,1,109.44
8753804,Female,52,Low,1050.0,2,18.02,1,1068.02
3562504,Unknown,33,Low,216.0,2,1.6,1,217.6
6642304,Female,47,Low,720.0,2,6.99,1,726.99
2635194,Unknown,33,Low,0.0,0,125.4,1,125.4
7218004,Unknown,28,Low,192.0,2,2.83,1,194.83
4207194,Unknown,34,Low,0.0,0,11.28,1,11.28
3169404,Unknown,38,Low,192.0,1,16.4,1,208.4
7434404,Unknown,70,Low,816.0,1,4.29,1,820.29
5701994,Unknown,49,Low,10.0,1,10.13,1,20.130000000000003
6654504,Unknown,71,Low,512.0,2,3.8,1,515.8
2055194,Unknown,40,Low,10.0,1,1.75,1,11.75
8038804,Unknown,42,Low,336.0,1,290.26,1,626.26
2146504,Unknown,31,Low,684.0,3,5.29,1,689.29
6998694,Unknown,44,Low,432.0,1,18.14,1,450.14
6370004,Unknown,45,Low,288.0,2,19.42,1,307.42
3031304,Female,65,Low,456.0,2,11.2,1,467.2
3256804,Unknown,43,Low,240.0,1,0,1,240.0
1656204,Unknown,36,Low,96.0,2,8.13,1,104.13
9944804,Unknown,51,Low,768.0,2,5.07,1,773.07
1112704,Unknown,27,Low,0.0,0,0,0,0.0
8437704,Unknown,50,Low,480.0,1,4.86,1,484.86
8027704,Female,30,Low,0.0,0,10.57,1,10.57
8571104,Unknown,44,Low,96.0,2,12.46,1,108.46000000000001
2832704,Unknown,48,Low,88.0,2,11.07,1,99.07
6983994,Unknown,75,Low,0.0,0,13.67,1,13.67
798694,Unknown,46,Low,0.0,0,0,0,0.0
7444804,Unknown,37,Low,108.0,2,15.27,1,123.27
520604,Unknown,19,Low,276.0,3,0,0,276.0
862904,Unknown,23,Low,288.0,2,0,0,288.0
4698704,Unknown,29,Low,1152.0,3,6.34,1,1158.34
1538504,Female,65,Low,824.0,2,0,0,824.0
7281804,Unknown,30,Low,432.0,1,7.02,1,439.02
6293894,Unknown,26,Low,0.0,0,3.4,1,3.4
5799194,Unknown,35,Low,0.0,0,18.09,1,18.09
7223004,Unknown,34,Low,240.0,1,5.66,1,245.66
9609404,Unknown,56,Low,432.0,1,12.56,1,444.56
3214404,Unknown,50,Low,836.0,3,19.22,1,855.22
1722404,Unknown,27,Low,1120.0,2,7.22,1,1127.22
1762604,Unknown,42,Low,912.0,2,89.86,1,1001.86
9241504,Unknown,66,Low,178.0,2,0.44,1,178.44
766194,Unknown,48,Low,10.0,1,0,0,10.0
5602404,Unknown,24,Low,48.0,1,285.1,1,333.1
1726404,Unknown,42,Low,960.0,2,12.72,1,972.72
6051604,Unknown,69,Low,692.0,3,0.68,1,692.68
9351904,Unknown,37,Low,288.0,2,18.53,1,306.53
9468094,Unknown,21,Low,0.0,0,7.77,1,7.77
268504,Unknown,19,Low,472.0,4,0,0,472.0
795694,Unknown,32,Low,0.0,0,0,0,0.0
1692994,Female,22,Low,0.0,0,94.47,1,94.47
7832304,Unknown,31,Low,1728.0,2,325.61,1,2053.61
4358404,Unknown,51,Low,188.0,2,0.6,1,188.6
9559194,Unknown,48,Low,50.0,1,15.1,1,65.1
9594804,Unknown,40,Low,960.0,2,19.77,1,979.77
9618704,Unknown,26,Low,432.0,1,47.12,1,479.12
8018704,Unknown,39,Low,462.0,5,42.12,1,504.12
4462504,Unknown,47,Low,336.0,1,17.01,1,353.01
5294204,Female,23,Low,48.0,1,3.56,1,51.56
3697704,Unknown,32,Low,0.0,0,0,1,0.0
9995194,Unknown,22,Low,0.0,0,7.11,1,7.11
2974504,Male,39,Low,48.0,1,8.65,1,56.65
3483704,Unknown,35,Low,490.0,2,4.97,1,494.97
9373004,Unknown,25,Low,0.0,0,10.71,1,10.71
6897104,Female,41,Low,60.0,2,10.33,1,70.33
5748804,Unknown,53,Low,144.0,1,7.31,1,151.31
1603404,Unknown,37,Low,816.0,1,0,0,816.0
5029704,Female,36,Low,298.0,2,4.16,1,302.16
5070804,Unknown,35,Low,0.0,0,5.44,1,5.44
4153894,Unknown,29,Low,0.0,0,4.55,1,4.55
1402404,Unknown,36,Low,96.0,2,0,0,96.0
7453004,Unknown,24,Low,10.0,1,10.53,1,20.53
8251894,Female,57,Low,0.0,0,405.15,1,405.15
3505894,Unknown,32,Low,50.0,5,321.94,1,371.94
2670104,Unknown,25,Low,48.0,1,11.81,1,59.81
6025194,Unknown,36,Low,0.0,0,43.3,1,43.3
411704,Unknown,48,Low,1123.0,4,0,0,1123.0
4324604,Female,70,Low,0.0,0,170.58,1,170.58
62604,Unknown,29,Low,576.0,1,0,0,576.0
2394404,Unknown,32,Low,672.0,1,16.8,1,688.8
5385404,Unknown,60,Low,298.0,2,8.6,1,306.6
7012404,Unknown,27,Low,96.0,2,3.14,1,99.14
2020804,Male,26,Low,346.0,2,5.25,1,351.25
8430804,Unknown,30,Low,96.0,2,18.88,1,114.88
1121704,Unknown,49,Low,613.0,5,0,0,613.0
9136404,Unknown,30,Low,384.0,1,19.72,1,403.72
2571504,Unknown,31,Low,156.0,2,13.06,1,169.06
3401604,Unknown,54,Low,48.0,1,478.26,1,526.26
5612804,Female,62,Low,15.0,2,9.68,1,24.68
9805404,Unknown,40,Low,144.0,1,16.32,1,160.32
9311094,Unknown,48,Low,0.0,0,6.1,1,6.1
6929894,Unknown,52,Low,20.0,2,160.94,1,180.94
3733504,Unknown,50,Low,466.0,2,0,1,466.0
485404,Unknown,40,Low,48.0,1,0,0,48.0
9557704,Unknown,26,Low,0.0,0,4.63,1,4.63
5602194,Unknown,27,Low,0.0,0,9.23,1,9.23
9343404,Unknown,49,Low,48.0,1,15.47,1,63.47
1907894,Unknown,39,Low,0.0,0,85.11,1,85.11
2227704,Unknown,27,Low,480.0,2,9.56,1,489.56
9212804,Female,20,Low,540.0,2,3.99,1,543.99
6019994,Unknown,44,Low,0.0,0,14.6,1,14.6
6258504,Unknown,41,Low,672.0,2,14.59,1,686.59
240804,Unknown,46,Low,462.0,3,0,0,462.0
2879794,Female,47,Low,0.0,0,0.73,1,0.73
218704,Unknown,35,Low,48.0,1,0,0,48.0
7916404,Male,51,Low,388.0,2,12.65,1,400.65
5764504,Unknown,29,Low,108.0,2,14.25,1,122.25
1431304,Unknown,25,Low,288.0,1,0,0,288.0
4412994,Unknown,60,Low,10.0,1,16.32,1,26.32
5275504,Unknown,50,Low,144.0,1,17.41,1,161.41
3917904,Unknown,58,Low,100.0,1,12.41,1,112.41
9526404,Unknown,29,Low,48.0,1,15.12,1,63.12
1433804,Female,20,Low,1232.0,2,0,0,1232.0
7268504,Male,61,Low,220.0,2,19.18,1,239.18
340804,Unknown,87,Low,540.0,2,0,0,540.0
2003404,Unknown,31,Low,672.0,1,15.85,1,687.85
4346194,Female,23,Low,76.0,1,17.56,1,93.56
1817704,Unknown,26,Low,480.0,1,12.18,1,492.18
2015804,Unknown,29,Low,108.0,2,5.92,1,113.92
8036804,Unknown,24,Low,242.0,1,3.39,1,245.39
5259004,Unknown,47,Low,192.0,1,0,1,192.0
194404,Unknown,28,Low,160.0,1,0,0,160.0
5532704,Unknown,50,Low,528.0,1,17.55,1,545.55
3733804,Unknown,63,Low,372.0,4,6.8,1,378.8
8395694,Unknown,22,Low,0.0,0,0.96,1,0.96
3044804,Unknown,38,Low,60.0,2,7.71,1,67.71
3418404,Unknown,38,Low,780.0,3,3.46,1,783.46
9207094,Unknown,19,Low,20.0,2,15.06,1,35.06
2474504,Unknown,32,Low,336.0,1,0,1,336.0
5458094,Unknown,30,Low,0.0,0,3.02,1,3.02
9915194,Unknown,32,Low,60.0,1,9.28,1,69.28
8888194,Unknown,72,Low,15.0,2,16.56,1,31.56
4984504,Unknown,23,Low,20.0,2,608.21,1,628.21
6695704,Unknown,72,Low,480.0,2,36.29,1,516.29
4375404,Unknown,34,Low,1152.0,2,1.69,1,1153.69
1098004,Unknown,20,Low,96.0,1,0,0,96.0
711094,Unknown,41,Low,0.0,0,0,0,0.0
7066104,Unknown,33,Low,120.0,2,4619.48,1,4739.48
1253304,Unknown,36,Low,218.0,2,0,0,218.0
99794,Unknown,60,Low,0.0,0,0,0,0.0
9306094,Unknown,38,Low,0.0,0,6.85,1,6.85
6319994,Unknown,29,Low,0.0,0,19.74,1,19.74
4743804,Unknown,38,Low,384.0,1,0,1,384.0
7636194,Unknown,32,Low,0.0,0,10.74,1,10.74
464004,Unknown,63,Low,240.0,1,0,0,240.0
4739894,Unknown,56,Low,0.0,0,18.04,1,18.04
9724404,Unknown,56,Low,866.0,3,8.8,1,874.8
9760994,Unknown,19,Low,0.0,0,11.47,1,11.47
882304,Unknown,52,Low,864.0,1,0,0,864.0
457994,Unknown,42,Low,0.0,0,0,0,0.0
3252604,Unknown,30,Low,96.0,2,296.66,1,392.66
8207404,Unknown,39,Low,943.0,6,2.71,1,945.71
9676894,Unknown,38,Low,50.0,1,16.57,1,66.57
6185504,Female,77,Low,0.0,0,5.51,1,5.51
8754804,Unknown,86,Low,20.0,1,416.81,1,436.81
9683704,Unknown,36,Low,48.0,1,9.33,1,57.33
6587804,Unknown,29,Low,250.0,2,6.95,1,256.95
3405194,Unknown,42,Low,0.0,0,10.91,1,10.91
8284504,Unknown,29,Low,336.0,2,6.21,1,342.21
9732104,Unknown,36,Low,96.0,1,8.43,1,104.43
7357404,Unknown,27,Low,730.0,2,0,1,730.0
9832704,Unknown,35,Low,366.0,2,19.83,1,385.83
6747794,Unknown,29,Low,0.0,0,19.34,1,19.34
6987194,Male,39,Low,50.0,5,5.23,1,55.230000000000004
1682504,Unknown,56,Low,682.0,2,214.54,1,896.54
2754804,Unknown,54,Low,60.0,2,8.8,1,68.8
3372904,Unknown,27,Low,336.0,1,9.13,1,345.13
1350304,Unknown,48,Low,1115.0,4,0,0,1115.0
3477604,Unknown,30,Low,336.0,1,13.8,1,349.8
6622404,Unknown,30,Low,768.0,1,3.41,1,771.41
7506804,Unknown,33,Low,768.0,2,8.12,1,776.12
1230504,Unknown,41,Low,120.0,2,0,0,120.0
3873404,Female,29,Low,826.0,2,18.03,1,844.03
6754504,Unknown,56,Low,96.0,1,271.73,1,367.73
2726404,Unknown,22,Low,672.0,1,3.33,1,675.33
8521104,Unknown,27,Low,48.0,1,8.67,1,56.67
8294194,Unknown,49,Low,0.0,0,3.6,1,3.6
9793504,Unknown,25,Low,780.0,2,16.45,1,796.45
7341804,Unknown,34,Low,48.0,1,17.1,1,65.1
9334794,Unknown,41,Low,0.0,0,12.12,1,12.12
7881804,Unknown,24,Low,38.0,1,5.12,1,43.12
5162604,Unknown,49,Low,576.0,1,18.51,1,594.51
4258304,Unknown,33,Low,0.0,0,67.67,1,67.67
932704,Unknown,33,Low,600.0,2,0,0,600.0
794804,Unknown,35,Low,394.0,2,0,0,394.0
6906194,Unknown,74,Low,60.0,1,1.23,1,61.23
